"","df","category","group","variable","vtype","n","nc","propna","mean","sd","min","q25","median","q75","max","pvalue"
"494","observed_and_imputed","Lab","na","na_maxdiff","continuous",2567069,2567069,0,0.305811575275973,1.13803675759935,-14,0.00490196078431373,0.0136986301369863,0.0416666666666667,39,0
"495","imputed","Lab","na","na_maxdiff","continuous",2567069,1213675,0.527213721173837,0.0723872439094471,0.370519149565533,-2,0.00421940928270042,0.0108303249097473,0.025,13,0
"496","observed","Lab","na","na_mean","continuous",2567069,1635358,0.362947392532106,139.291888862261,2.2823087115053,115,138,139.375,140.777777777778,155,NA
"497","observed_and_imputed","Lab","na","na_mean","continuous",2567069,2567069,0,139.271413979996,2.12312573619675,115,138,139.333333333333,140.615384615385,155,8.00786706515196e-21
"498","imputed","Lab","na","na_mean","continuous",2567069,931711,0.637052607467894,139.235476052345,1.80962875192699,125.333333333333,138,139.25,140.4,153,3.87208020379982e-93
"499","observed","Lab","na","na_min","continuous",2567069,1635358,0.362947392532106,137.116412840491,3.3781600199137,110,135.6,138,139,155,NA
"500","observed_and_imputed","Lab","na","na_min","continuous",2567069,2567069,0,137.00955617087,3.0585308817923,110,136,137,139,155,3.20102124538301e-246
"501","imputed","Lab","na","na_min","continuous",2567069,931711,0.637052607467894,136.82199918215,2.38501379858999,113,136,137,138,148,0
"502","observed","Lab","na","na_mindiff","continuous",2567069,1353394,0.472786278826163,-0.466542793091494,1.34600785728275,-42,-0.0857142857142857,-0.0187137981255628,-0.00549450549450549,13,NA
"503","observed_and_imputed","Lab","na","na_mindiff","continuous",2567069,2567069,0,-0.280520430089408,1.0237831949358,-42,-0.0449438202247191,-0.0154639175257732,-0.00555555555555556,13,0
"504","imputed","Lab","na","na_mindiff","continuous",2567069,1213675,0.527213721173837,-0.0730830601568935,0.339120475549006,-12,-0.0289855072463768,-0.0130718954248366,-0.00561797752808989,5,0
"505","observed","Lab","na","na_tv","continuous",2567069,1353394,0.472786278826163,0.134871609042751,0.342738401407537,0,0.00637035945233823,0.0145468236582694,0.049735599816211,14.5035046728972,NA
"506","observed_and_imputed","Lab","na","na_tv","continuous",2567069,2567069,0,0.096091791078659,0.277576278041979,0,0.00563441188441188,0.012004551345979,0.0322350919267587,14.5035046728972,0
"507","imputed","Lab","na","na_tv","continuous",2567069,1213675,0.527213721173837,0.0528476170174854,0.168603893616575,0,0.00518134715025907,0.0101753644962428,0.0220707023400777,10,0
"508","observed","Lab","neut","neut_max","continuous",2567069,1102500,0.570521867546217,9.99606183129252,21.7003300788819,0,3.8,5.1,7.2,1000,NA
"509","observed_and_imputed","Lab","neut","neut_max","continuous",2567069,2567069,0,8.30237565137516,16.0678767858653,0,3.9,5.03,6.8,1000,0
"510","imputed","Lab","neut","neut_max","continuous",2567069,1464569,0.429478132453783,7.0274005471917,9.70847681753811,0,4,5,6.5,980,0
"511","observed","Lab","neut","neut_maxdiff","continuous",2567069,807690,0.685364904488348,0.854928329320167,6.94539914760339,-400,0.00114942528735632,0.00603864734299517,0.0492753623188406,999.2,NA
"512","observed_and_imputed","Lab","neut","neut_maxdiff","continuous",2567069,2567069,0,0.34476065205604,4.11517222074333,-400,0.000638297872340425,0.00350877192982456,0.0147058823529412,999.2,0
"513","imputed","Lab","neut","neut_maxdiff","continuous",2567069,1759379,0.314635095511652,0.110554530890866,1.54577472776504,-6.5,0.000497512437810946,0.00290178571428571,0.01,192.65,0
"514","observed","Lab","neut","neut_mean","continuous",2567069,1102500,0.570521867546217,6.88227403502891,15.435617506884,0,3.34,4.3,5.63,1000,NA
"515","observed_and_imputed","Lab","neut","neut_mean","continuous",2567069,2567069,0,6.07874332484319,11.3817037969874,0,3.45714285714286,4.31,5.485,1000,0
"516","imputed","Lab","neut","neut_mean","continuous",2567069,1464569,0.429478132453783,5.47386051769667,6.8449013714767,0,3.525,4.32,5.4,1000,0
"517","observed","Lab","neut","neut_min","continuous",2567069,1102500,0.570521867546217,5.07018189659864,13.6663719351835,0,2.7,3.5,4.5,1000,NA
"518","observed_and_imputed","Lab","neut","neut_min","continuous",2567069,2567069,0,4.55909830043524,10.3532368391717,0,2.76,3.5,4.4,1000,0
"519","imputed","Lab","neut","neut_min","continuous",2567069,1464569,0.429478132453783,4.1743641808614,6.85116509841348,0,2.8,3.5,4.3,1000,0
"520","observed","Lab","neut","neut_mindiff","continuous",2567069,807690,0.685364904488348,-1.00078337279229,7.19067838490743,-990,-0.0694801812770563,-0.00634920634920635,-0.00120481927710843,200,NA
"521","observed_and_imputed","Lab","neut","neut_mindiff","continuous",2567069,2567069,0,-0.412650254029761,4.21992659582745,-990,-0.0190677966101695,-0.00425641025641026,-0.00104166666666667,200,0
"522","imputed","Lab","neut","neut_mindiff","continuous",2567069,1759379,0.314635095511652,-0.142652011073977,1.41925636222478,-84.37,-0.0130124777183601,-0.0037037037037037,-0.000977198697068403,40,0
"523","observed","Lab","neut","neut_tv","continuous",2567069,807690,0.685364904488348,0.27026246446527,2.06088910044321,0,0.00220921888412566,0.00649503606553066,0.0489044855787526,500,NA
"524","observed_and_imputed","Lab","neut","neut_tv","continuous",2567069,2567069,0,0.120009494828523,1.19434331716871,0,0.00202898550724638,0.0047008547008547,0.0167285394851968,500,0
"525","imputed","Lab","neut","neut_tv","continuous",2567069,1759379,0.314635095511652,0.0510318492809148,0.341127940435506,0,0.00196769272786185,0.00425277361183965,0.012,37.4056597817581,0
"526","observed","Comorbidities","para","para","binary",2567069,2174591,0.152889540561629,0.00949557870882393,0.0969815292669238,0,0,0,0,1,NA
"527","observed_and_imputed","Comorbidities","para","para","binary",2567069,2567069,0,0.0090835111950634,0.0948736239729858,0,0,0,0,1,3.0887885708509e-06
"528","imputed","Comorbidities","para","para","binary",2567069,392478,0.847110459438371,0.00680038116786164,0.0821836552657011,0,0,0,0,1,2.6426754733562e-60
"529","observed","Lab","platelet","platelet_max","continuous",2567069,1608306,0.373485480912278,261.96803549822,88.185378447495,1,207,248,297,1200,NA
"530","observed_and_imputed","Lab","platelet","platelet_max","continuous",2567069,2567069,0,259.892578345187,79.524926238413,1,211,248,293,1200,1.42844580232143e-136
"531","imputed","Lab","platelet","platelet_max","continuous",2567069,958763,0.626514519087722,256.411039954608,62.1966338018542,19,215,249,287,1200,0
"532","observed","Lab","platelet","platelet_maxdiff","continuous",2567069,1266554,0.506614742338441,5.30341702884011,17.6206609711705,-245.5,0.0327455919395466,0.143266475644699,0.842840531561462,1078,NA
"533","observed_and_imputed","Lab","platelet","platelet_maxdiff","continuous",2567069,2567069,0,3.02181695966628,12.9174813117379,-245.5,0.0327169274537696,0.110169491525424,0.384615384615385,1078,0
"534","imputed","Lab","platelet","platelet_maxdiff","continuous",2567069,1300515,0.493385257661559,0.799797456613732,4.12050168799654,-32,0.0327169274537696,0.0928030303030303,0.235632183908046,706,0
"535","observed","Lab","platelet","platelet_mean","continuous",2567069,1608306,0.373485480912278,230.593156559963,62.882744511013,1,189.25,224.5,264.75,1194,NA
"536","observed_and_imputed","Lab","platelet","platelet_mean","continuous",2567069,2567069,0,230.088297544839,57.7523981218564,1,192.333333333333,225,262,1194,4.55140514361923e-17
"537","imputed","Lab","platelet","platelet_mean","continuous",2567069,958763,0.626514519087722,229.241406516317,47.9166474270873,17.7941176470588,196.888888888889,225.5,257.666666666667,1021.6,1.51237646283415e-73
"538","observed","Lab","platelet","platelet_min","continuous",2567069,1608306,0.373485480912278,206.009127721963,61.5945042627123,1,167,202,242,1194,NA
"539","observed_and_imputed","Lab","platelet","platelet_min","continuous",2567069,2567069,0,205.634205613484,56.4134182261309,1,170,203,238,1194,1.8069314966181e-10
"540","imputed","Lab","platelet","platelet_min","continuous",2567069,958763,0.626514519087722,205.005281180021,46.435099228525,2,174,203,233,938,2.86416171906657e-43
"541","observed","Lab","platelet","platelet_mindiff","continuous",2567069,1266554,0.506614742338441,-6.27144626653165,19.5688681627515,-1072,-0.976190476190476,-0.157635467980296,-0.0418250950570342,108,NA
"542","observed_and_imputed","Lab","platelet","platelet_mindiff","continuous",2567069,2567069,0,-3.60333458788902,14.375114167444,-1072,-0.438461538461538,-0.132231404958678,-0.0476190476190476,108,0
"543","imputed","Lab","platelet","platelet_mindiff","continuous",2567069,1300515,0.493385257661559,-1.00489664674143,4.6115384599687,-211,-0.283333333333333,-0.118852459016393,-0.0516934046345811,14,0
"544","observed","Lab","platelet","platelet_tv","continuous",2567069,1266554,0.506614742338441,1.7822909796358,4.7743287225529,0,0.0576977407527825,0.140772003027506,0.621967262840965,349.48,NA
"545","observed_and_imputed","Lab","platelet","platelet_tv","continuous",2567069,2567069,0,1.14143680967201,3.5848978703723,0,0.0652142600132994,0.13132222064523,0.368421052631579,349.48,0
"546","imputed","Lab","platelet","platelet_tv","continuous",2567069,1300515,0.493385257661559,0.517317585838136,1.54237650260061,0,0.0709471318720157,0.125942480738693,0.268680808513678,150,0
"547","observed","Medication","ppi","ppi_int","continuous",2567069,535244,0.791496060292887,16490.8775894194,16414.0727530756,0,3420,11420.05,25900,264816,NA
"548","observed_and_imputed","Medication","ppi","ppi_int","continuous",2567069,2567069,0,12322.1508228535,13908.6619943996,0,1800,6760,19689,264816,0
"549","imputed","Medication","ppi","ppi_int","continuous",2567069,2031825,0.208503939707113,11223.9824326409,12948.1285191366,0,1800,5680,17620,180480,0
"550","observed","Medication","ppi","ppi_max","continuous",2567069,535246,0.791495281194234,32.3020911905738,16.8654694671129,0,20,33.3333333333333,40,256,NA
"551","observed_and_imputed","Medication","ppi","ppi_max","continuous",2567069,2567069,0,25.2276848473862,14.9032526809101,0,20,20,36,256,0
"552","imputed","Medication","ppi","ppi_max","continuous",2567069,2031823,0.208504718805766,23.3640640016897,13.7487604875493,0,20,20,27,192,0
"553","observed","Medication","ppi","ppi_maxdiff","continuous",2567069,535241,0.791497228940866,7.07031512696285,11.4666280289026,-80,0.104712041884817,2,10,219.9999996,NA
"554","observed_and_imputed","Medication","ppi","ppi_maxdiff","continuous",2567069,2567069,0,4.48085417177908,8.89317008525123,-80,0,0.769230769230769,5,219.9999996,0
"555","imputed","Medication","ppi","ppi_maxdiff","continuous",2567069,2031828,0.208502771059134,3.79871686925469,7.94068660220307,-27,0,0.571428571428571,4,128,0
"556","observed","Medication","ppi","ppi_mean","continuous",2567069,535246,0.791495281194234,18.6962191416245,9.27794047759335,0,12.436013986014,16.8,22.5,219.9999996,NA
"557","observed_and_imputed","Medication","ppi","ppi_mean","continuous",2567069,2567069,0,17.4664072191255,8.84289899175694,0,11.3939393939394,15.4736842105263,20.4651162790698,219.9999996,0
"558","imputed","Medication","ppi","ppi_mean","continuous",2567069,2031823,0.208504718805766,17.1424361289913,8.69579263758085,0,10.9830508474576,15,20,113.777777777778,0
"559","observed","Medication","ppi","ppi_tv","continuous",2567069,535241,0.791497228940866,1.12011083558495,1.5131647291309,0,0.272002923976608,0.664626672163285,1.3968253968254,80,NA
"560","observed_and_imputed","Medication","ppi","ppi_tv","continuous",2567069,2567069,0,1.16565670956112,2.43493860903695,0,0.14212417416856,0.451528152544118,1.28611600383177,80,1.39978258182748e-39
"561","imputed","Medication","ppi","ppi_tv","continuous",2567069,2031828,0.208502771059134,1.17765478180586,2.62429436372089,0,0.102380952380952,0.405726651241848,1.22875816993464,40,2.15211820745959e-53
"562","observed","Comorbidities","pud","pud","binary",2567069,2174591,0.152889540561629,0.0184241542432577,0.134479415153597,0,0,0,0,1,NA
"563","observed_and_imputed","Comorbidities","pud","pud","binary",2567069,2567069,0,0.0175449121157241,0.131290117256689,0,0,0,0,1,6.68250647117427e-13
"564","imputed","Comorbidities","pud","pud","binary",2567069,392478,0.847110459438371,0.0126733218167642,0.111860362113994,0,0,0,0,1,9.56247740351441e-141
"565","observed","Comorbidities","pvd","pvd","binary",2567069,2174591,0.152889540561629,0.077208541744172,0.266922115212482,0,0,0,0,1,NA
"566","observed_and_imputed","Comorbidities","pvd","pvd","binary",2567069,2567069,0,0.0724156615969418,0.259174959668361,0,0,0,0,1,3.55828102091787e-87
"567","imputed","Comorbidities","pvd","pvd","binary",2567069,392478,0.847110459438371,0.0458598953317129,0.209181444733071,0,0,0,0,1,0
"568","observed","Comorbidities","rd","rd","binary",2567069,2174591,0.152889540561629,0.0553561566289935,0.228674171254696,0,0,0,0,1,NA
"569","observed_and_imputed","Comorbidities","rd","rd","binary",2567069,2567069,0,0.0502483571731027,0.218457040090621,0,0,0,0,1,4.40370037409567e-136
"570","imputed","Comorbidities","rd","rd","binary",2567069,392478,0.847110459438371,0.0219477270063545,0.146513067606005,0,0,0,0,1,0
"571","observed","Demographic","smoke","smoke_current","binary",2567069,1464224,0.429612526971421,0.434579681797321,0.495701875911672,0,0,0,1,1,NA
"572","observed_and_imputed","Demographic","smoke","smoke_current","binary",2567069,2567069,0,0.410117920476621,0.49185496441617,0,0,0,1,1,0
"573","imputed","Demographic","smoke","smoke_current","binary",2567069,1102845,0.570387473028579,0.37764055692323,0.484797256387578,0,0,0,1,1,0
"574","observed","Demographic","smoke","smoke_former","binary",2567069,1464224,0.429612526971421,0.416944401949429,0.493053682331135,0,0,0,1,1,NA
"575","observed_and_imputed","Demographic","smoke","smoke_former","binary",2567069,2567069,0,0.432689966650682,0.495448741075175,0,0,0,1,1,1.78647535642522e-207
"576","imputed","Demographic","smoke","smoke_former","binary",2567069,1102845,0.570387473028579,0.453595020152424,0.497842146246557,0,0,0,1,1,0
"577","observed","Lab","totprot","totprot_max","continuous",2567069,1338572,0.478560178943379,7.46016011167124,0.58084564927346,1,7.1,7.4,7.8,19.9,NA
"578","observed_and_imputed","Lab","totprot","totprot_max","continuous",2567069,2567069,0,7.4287213319938,0.536156375164009,1,7.1,7.4,7.8,19.9,0
"579","imputed","Lab","totprot","totprot_max","continuous",2567069,1228497,0.521439821056621,7.39446559495058,0.480440154377385,5,7.1,7.4,7.7,14.4,0
"580","observed","Lab","totprot","totprot_maxdiff","continuous",2567069,1027092,0.599897003158076,0.0222511109620499,0.108644580804016,-3.8,0.000539083557951483,0.00204081632653061,0.00612244897959184,7.2,NA
"581","observed_and_imputed","Lab","totprot","totprot_maxdiff","continuous",2567069,2567069,0,0.011245994500696,0.075776499010593,-3.8,0.000201612903225806,0.00128205128205129,0.00360360360360361,7.2,0
"582","imputed","Lab","totprot","totprot_maxdiff","continuous",2567069,1539977,0.400102996841924,0.00390610106298564,0.0395556955851415,-0.9,0,0.000970873786407767,0.00260869565217392,4.8,0
"583","observed","Lab","totprot","totprot_mean","continuous",2567069,1338572,0.478560178943379,7.16145944595022,0.509548961933406,1,6.825,7.15,7.5,18,NA
"584","observed_and_imputed","Lab","totprot","totprot_mean","continuous",2567069,2567069,0,7.158102971047,0.467175560045579,1,6.85,7.15,7.45,18,6.57078831607056e-11
"585","imputed","Lab","totprot","totprot_mean","continuous",2567069,1228497,0.521439821056621,7.15444575143298,0.416091388003643,4.52,6.8875,7.15,7.40714285714286,11.7,2.92615931517071e-33
"586","observed","Lab","totprot","totprot_min","continuous",2567069,1338572,0.478560178943379,6.86108901904418,0.621257857121067,1,6.5,6.9,7.2,18,NA
"587","observed_and_imputed","Lab","totprot","totprot_min","continuous",2567069,2567069,0,6.85364015162818,0.556236610244965,1,6.5,6.9,7.2,18,1.72012383285846e-33
"588","imputed","Lab","totprot","totprot_min","continuous",2567069,1228497,0.521439821056621,6.84552385557311,0.475237676756218,2.7,6.6,6.9,7.2,11.7,4.1398203039031e-111
"589","observed","Lab","totprot","totprot_mindiff","continuous",2567069,1027092,0.599897003158076,-0.0533577468296175,0.229876409106125,-6.4,-0.00714285714285714,-0.00226728810751841,-0.000691244239631336,3.7,NA
"590","observed_and_imputed","Lab","totprot","totprot_mindiff","continuous",2567069,2567069,0,-0.0272345395709342,0.158033347771658,-6.4,-0.00423728813559322,-0.00161290322580646,-5e-04,3.7,0
"591","imputed","Lab","totprot","totprot_mindiff","continuous",2567069,1539977,0.400102996841924,-0.00981159287125268,0.0750253345373914,-3.2,-0.00316901408450704,-0.00131926121372032,-0.000384615384615385,0.9,0
"592","observed","Lab","totprot","totprot_tv","continuous",2567069,1027092,0.599897003158076,0.0134323995478649,0.0544479531719592,0,0.00091312359032574,0.00189792408377568,0.00457197081199881,3.8,NA
"593","observed_and_imputed","Lab","totprot","totprot_tv","continuous",2567069,2567069,0,0.00860956714488846,0.0402715124144016,0,0.000730605285592495,0.0014950261321229,0.00323203842940685,3.8,0
"594","imputed","Lab","totprot","totprot_tv","continuous",2567069,1539977,0.400102996841924,0.00539296548237154,0.0264643574214259,0,0.000638297872340425,0.00128833210938642,0.00259689516832374,2,0
"595","observed","Lab","trig","trig_max","continuous",2567069,1562825,0.39120257383031,205.574183872155,206.74932847654,1,107,160,242,18509,NA
"596","observed_and_imputed","Lab","trig","trig_max","continuous",2567069,2567069,0,197.698074578439,177.23401241115,1,111,159,234,18509,0
"597","imputed","Lab","trig","trig_max","continuous",2567069,1004244,0.60879742616969,185.441112618049,116.309489768538,22,115,159,223,8320,0
"598","observed","Lab","trig","trig_maxdiff","continuous",2567069,1230276,0.520746812804798,0.69607742466901,9.72504603067545,-1760.5,0.0434782608695652,0.172063841022895,0.474629569543586,6164,NA
"599","observed_and_imputed","Lab","trig","trig_maxdiff","continuous",2567069,2567069,0,0.41088318142282,7.02984739015398,-1760.5,0.0134003350083752,0.112903225806452,0.333333333333333,6164,1.2023882449604e-231
"600","imputed","Lab","trig","trig_maxdiff","continuous",2567069,1336793,0.479253187195202,0.148413500025662,2.77767863210455,-80,-0.00862068965517241,0.0730994152046784,0.229508196721311,823.5,0
"601","observed","Lab","trig","trig_mean","continuous",2567069,1562825,0.39120257383031,152.669507984208,107.715648630564,1,90,127.571428571429,184,10463,NA
"602","observed_and_imputed","Lab","trig","trig_mean","continuous",2567069,2567069,0,149.189484822214,95.7331373853131,1,92.3333333333333,127.666666666667,179.375,10463,1.42362640924019e-255
"603","imputed","Lab","trig","trig_mean","continuous",2567069,1004244,0.60879742616969,143.773801782889,72.9579900748437,22,95.5,127.8,173.5,2423.66666666667,0
"604","observed","Lab","trig","trig_min","continuous",2567069,1562825,0.39120257383031,113.987739618959,77.723589739658,0,68,96,137,10463,NA
"605","observed_and_imputed","Lab","trig","trig_min","continuous",2567069,2567069,0,111.826449787676,70.5530140248698,0,69,95,135,10463,2.03964176915158e-185
"606","imputed","Lab","trig","trig_min","continuous",2567069,1004244,0.60879742616969,108.463006460581,57.4850585000259,4,71,95,131,2353,0
"607","observed","Lab","trig","trig_mindiff","continuous",2567069,1230276,0.520746812804798,-1.41103148499447,26.6187944981817,-9816,-0.582089552238806,-0.201298701298701,-0.0548509752002067,331,NA
"608","observed_and_imputed","Lab","trig","trig_mindiff","continuous",2567069,2567069,0,-0.835177692864935,18.5065836418993,-9816,-0.404761904761905,-0.138461538461538,-0.027431421446384,331,4.37214525070676e-132
"609","imputed","Lab","trig","trig_mindiff","continuous",2567069,1336793,0.479253187195202,-0.305208505439541,2.23826532362058,-514,-0.282857142857143,-0.0974025974025974,-0.00945179584120983,33.4754098360656,0
"610","observed","Lab","trig","trig_tv","continuous",2567069,1230276,0.520746812804798,0.560075930618407,6.04551443563654,0,0.0788709351390065,0.173553719008264,0.385228791306716,2849.73546511628,NA
"611","observed_and_imputed","Lab","trig","trig_tv","continuous",2567069,2567069,0,0.396307221611846,4.24879284497717,0,0.0685564697083022,0.145596469062727,0.309255787429685,2849.73546511628,9.92449826664948e-204
"612","imputed","Lab","trig","trig_tv","continuous",2567069,1336793,0.479253187195202,0.245587766736069,0.991277780936901,0,0.0615392367027611,0.125706214689266,0.252427184466019,394.009803921569,0
"613","observed","Lab","wbc","wbc_max","continuous",2567069,1610315,0.372702876315362,8.68906449918184,3.70993745220135,0.2,6.4,7.9,9.9,50,NA
"614","observed_and_imputed","Lab","wbc","wbc_max","continuous",2567069,2567069,0,8.54186579285559,3.2939632684476,0.2,6.5,7.9,9.7,50,0
"615","imputed","Lab","wbc","wbc_max","continuous",2567069,956754,0.627297123684638,8.29411528982372,2.41841541841791,2.2,6.7,7.9,9.4,49.5,0
"616","observed","Lab","wbc","wbc_maxdiff","continuous",2567069,1268315,0.505928745974495,0.368861280593757,1.37646504338664,-16.4,0.00167502093802345,0.00689655172413793,0.0418415547236292,47.2,NA
"617","observed_and_imputed","Lab","wbc","wbc_maxdiff","continuous",2567069,2567069,0,0.205656283567743,1.00062451512406,-16.4,0.00161111111111111,0.00514285714285714,0.0184615384615385,47.2,0
"618","imputed","Lab","wbc","wbc_maxdiff","continuous",2567069,1298754,0.494071254025505,0.0462763349377101,0.278152550150805,-3,0.0015625,0.0042483660130719,0.011,14.7,0
"619","observed","Lab","wbc","wbc_mean","continuous",2567069,1610315,0.372702876315362,7.19517293472674,2.16128229041716,0.2,5.78,6.9,8.28,50,NA
"620","observed_and_imputed","Lab","wbc","wbc_mean","continuous",2567069,2567069,0,7.13929227018281,1.95559489882712,0.2,5.85,6.9,8.13142857142857,50,6.66414149063719e-164
"621","imputed","Lab","wbc","wbc_mean","continuous",2567069,956754,0.627297123684638,7.04523938686582,1.5443507486576,2.2,5.97142857142857,6.892,7.94444444444444,41.3,0
"622","observed","Lab","wbc","wbc_min","continuous",2567069,1610315,0.372702876315362,6.18248665074846,1.92952222673931,0,4.9,6,7.2,50,NA
"623","observed_and_imputed","Lab","wbc","wbc_min","continuous",2567069,2567069,0,6.11311330197981,1.7429546781872,0,5,5.9,7,50,1.54265387315588e-315
"624","imputed","Lab","wbc","wbc_min","continuous",2567069,956754,0.627297123684638,5.99635084880753,1.36490186065135,0.1,5.1,5.9,6.8,41.3,0
"625","observed","Lab","wbc","wbc_mindiff","continuous",2567069,1268315,0.505928745974495,-0.491618579510245,1.5239704075334,-47.1,-0.0487381689517912,-0.00692173913043478,-0.00164835164835165,11.4,NA
"626","observed_and_imputed","Lab","wbc","wbc_mindiff","continuous",2567069,2567069,0,-0.278923665057199,1.12339759330968,-47.1,-0.0207547169811321,-0.00578947368421052,-0.00193548387096774,11.4,0
"627","imputed","Lab","wbc","wbc_mindiff","continuous",2567069,1298754,0.494071254025505,-0.0712136981007809,0.372949476650357,-14.6,-0.0130434782608696,-0.00518134715025907,-0.00213903743315508,0.9,0
"628","observed","Lab","wbc","wbc_tv","continuous",2567069,1268315,0.505928745974495,0.119768545617727,0.342663320966652,0,0.00252100840336134,0.00642952750635792,0.0312234172099832,16.4,NA
"629","observed_and_imputed","Lab","wbc","wbc_tv","continuous",2567069,2567069,0,0.0749547886633468,0.256808394442795,0,0.00276665113331166,0.00580874999913133,0.0174119337657544,16.4,0
"630","imputed","Lab","wbc","wbc_tv","continuous",2567069,1298754,0.494071254025505,0.0311913352675581,0.108686731888415,0,0.00294840294840295,0.00544856296386225,0.0122433651275189,4.35,0
"631","observed","Demographic","bmi_weight","weight","continuous",2567069,1699493,0.337963646477753,200.772393724776,43.6460715103031,80,171,195.7,225,500,NA
"632","observed_and_imputed","Demographic","bmi_weight","weight","continuous",2567069,2567069,0,200.873645129328,42.5309733371318,80,172,196,224.6,500,0.017207068016164
"633","imputed","Demographic","bmi_weight","weight","continuous",2567069,867576,0.662036353522247,201.071986315896,40.2564807181898,89.5,173.4,196.5,224,500,9.37043347082782e-08
