"","category","group","Feature","ANY","EAC","EGJAC"
"73","Lab","creat","creat_maxdiff",0.00372019302169587,0.00435437147342514,0.00383456593330277
"74","Lab","ast","ast_max",0.00370041084798457,0.00379659440611656,0.00548574187396054
"75","Lab","ast","ast_mindiff",0.00367625837974518,0.00560304001311487,0.00530719018401321
"76","Lab","hct","hct_max",0.0036748760695433,0.0051353437490127,0.00591199817346337
"77","Lab","hct","hct_min",0.00365285122946461,0.00358586338549286,0.00365609287379608
"78","Lab","mcv","mcv_max",0.00364322135109236,0.00240362841156756,0.00320187545344438
"79","Lab","hdl","hdl_mindiff",0.00362044239737708,0.00316719636546448,0.0105683492230567
"80","Lab","wbc","wbc_tv",0.00361895129852903,0.00370456091279151,0.00496608792859343
"81","Lab","na","na_mindiff",0.00354653416875647,0.00423932641948993,0.00592353948827032
"82","Lab","na","na_max",0.00353198218280835,0.00270514677359275,0.00264001874650971
"83","Comorbidities","pvd","pvd",0.00351173869894428,0.0031806185157334,0.00370401897834612
"84","Lab","hdl","hdl_max",0.00349392953463701,0.00315021928739073,0.00544988094676354
"85","Lab","mch","mch_mean",0.00341207255942517,0.00295872816460778,0.00622488265282976
"86","Lab","hct","hct_tv",0.00340361968161831,0.00352697136632088,0.00308972597924884
"87","Lab","gluc","gluc_tv",0.00339755969109663,0.0028323678258733,0.00478669445042226
"88","Lab","neut","neut_mindiff",0.00339271697608595,0.00291013832028436,0.00326248114203733
"89","Lab","mono","mono_min",0.00332618508060559,0.00223463666108928,0.00397930006633523
"90","Lab","co2","co2_max",0.00331443289777234,0.00237863762488893,0.00408381047408539
"91","Lab","gluc","gluc_min",0.00330571198325856,0.00326350407390499,0.00468057262922622
"92","Lab","totprot","totprot_mean",0.00330558791790889,0.00268320524921675,0.00548915157579565
"93","Lab","alkphos","alkphos_mean",0.00328763478224436,0.00388144570001343,0.00227886692009655
"94","Lab","calc","calc_mean",0.00326655686631769,0.00302611524561995,0.00402249336721997
"95","Lab","mpv","mpv_mindiff",0.00324697560440399,0.00248411461583919,0.00420097800003826
"96","Lab","platelet","platelet_max",0.00324229005426723,0.00319643334885344,0.00561009540524844
"97","Comorbidities","diab_nc","diab_nc",0.00322890326415908,0.0031258690696464,0.00130030708670765
"98","Lab","mch","mch_max",0.00322663097024551,0.00379376232351509,0.00282785206217221
"99","Lab","hct","hct_mindiff",0.00321098832025331,0.00323014230689462,0.00363642130758337
"100","Lab","mchc","mchc_mean",0.00319209798197534,0.00338682330384097,0.00747564379685143
"101","Lab","ast","ast_mean",0.00318231001286834,0.00475139108820867,0.00297101171423848
"102","Lab","mcv","mcv_min",0.00314242207708971,0.00329057756203192,0.00386820546545375
"103","Lab","platelet","platelet_maxdiff",0.00311003731738345,0.00376199775384288,0.00431087714590877
"104","Lab","bun","bun_maxdiff",0.00310751874449218,0.00340281988598055,0.00492509321652301
"105","Lab","creat","creat_mean",0.003093104711806,0.00341687356220646,0.00390705911487639
"106","Lab","bun","bun_max",0.00306389056247238,0.00302838221626179,0.00297555934491803
"107","Lab","alt","alt_mean",0.00305158633512616,0.00337914922574487,0.0034233804682563
"108","Lab","trig","trig_min",0.00303734867892589,0.00315326306460878,0.00393445246267336
"109","Lab","hdl","hdl_mean",0.00303294574780395,0.00295932233269126,0.00560204514584939
"110","Lab","co2","co2_tv",0.00302190694073128,0.00300698623543549,0.00356836478905445
"111","Lab","lymph","lymph_maxdiff",0.00300810258739403,0.0031258859696368,0.00286353241166894
"112","Lab","a1c","a1c_tv",0.00300425957060203,0.00225455804363056,0.00330993784668414
"113","Lab","a1c","a1c_maxdiff",0.00299821555117946,0.00346434089137817,0.00341270987495222
"114","Lab","ast","ast_maxdiff",0.00299193265966575,0.00449259441945495,0.00509753964420473
"115","Lab","mchc","mchc_tv",0.0029535075839802,0.00354594442220797,0.00379816888946503
"116","Lab","calc","calc_tv",0.00295031706759997,0.00305561669903409,0.00297126224239568
"117","Lab","neut","neut_tv",0.00293144570946878,0.00142118853377748,0.00255990215650052
"118","Lab","mpv","mpv_maxdiff",0.00292135799292182,0.00202627949613441,0.00306508333530827
"119","Lab","lymph","lymph_min",0.0029056588654197,0.00189999935823155,0.00402994079324077
"120","Lab","trig","trig_max",0.00290485706995096,0.00224890040123092,0.00334072762104701
"121","Lab","platelet","platelet_mean",0.00289813902385259,0.00287242228557243,0.00713253050834371
"122","Lab","eos","eos_mean",0.00287382591876121,0.00337445962665489,0.00532400518460745
"123","Lab","ldl","ldl_mean",0.00285390486592715,0.00312452388970892,0.00542601609744145
"124","Lab","eos","eos_mindiff",0.0028171799021694,0.00282830411941017,0.00401843760228383
"125","Lab","mchc","mchc_mindiff",0.0027874333828652,0.00266746275991526,0.00275738455052178
"126","Lab","calc","calc_mindiff",0.00276215020710133,0.00215751133122395,0.00544294683115178
"127","Lab","creat","creat_max",0.00273827920055074,0.00165538370861384,0.00383169064615081
"128","Lab","neut","neut_maxdiff",0.00273635526177008,0.00411831359350672,0.000883740882741504
"129","Lab","mpv","mpv_min",0.00269441492402225,0.00248351110828734,0.00422769260714847
"130","Lab","platelet","platelet_min",0.00268624073032173,0.00367464674382238,0.00472280364328977
"131","Lab","chlor","chlor_mean",0.00266125961664987,0.00381339951937573,0.00409819644080768
"132","Lab","platelet","platelet_tv",0.00265861072884841,0.00393200750637437,0.00313208089582491
"133","Lab","alkphos","alkphos_max",0.00263686827631933,0.00208243475458058,0.00869524618210478
"134","Lab","mpv","mpv_mean",0.00263186052661777,0.00205764899146967,0.00703080109929504
"135","Lab","co2","co2_mindiff",0.00262671297193263,0.00403729266760907,0.00400461872783041
"136","Comorbidities","dem","dem",0.00258020351104595,0.00205753988275973,0.00389410925996825
"137","Lab","ldl","ldl_min",0.00254978736290483,0.00342731123346926,0.00859564694317532
"138","Lab","calc","calc_min",0.00253407226430359,0.00171837886755988,0.00197031460357886
"139","Lab","neut","neut_max",0.00252599644331503,0.00275153457881639,0.00199457549843207
"140","Lab","k","k_tv",0.00252230318451041,0.00354979850949195,0.00347026395358692
"141","Lab","calc","calc_max",0.00250082668550142,0.0020270299150063,0.00361496540903367
"142","Comorbidities","pud","pud",0.00249836158107241,0.00286605425059395,0.000644862284854418
"143","Lab","mcv","mcv_mean",0.00248515579675426,0.00278387700956379,0.00242147394653347
"144","Lab","k","k_min",0.00244491603386463,0.00235041538215151,0.00339553269778291
"145","Lab","k","k_max",0.00244405729795556,0.00217238688066712,0.00344273240683368
"146","Lab","ast","ast_min",0.00243219817819778,0.00212742742112319,0.00259020380942668
"147","Lab","mono","mono_maxdiff",0.00241660992252866,0.00270131966699519,0.00196144161788097
"148","Comorbidities","ctd","ctd",0.00240319651392198,0.00148119713827998,0.00349694145802168
"149","Lab","baso","baso_mindiff",0.0023989924114108,0.00252105488169363,0.00170045459090431
"150","Lab","totprot","totprot_tv",0.00233040209586592,0.00125568544535219,0.00198159466789579
"151","Lab","baso","baso_tv",0.00229036301330868,0.00259244755692124,0.00333348204719635
"152","Lab","lymph","lymph_tv",0.00229017436916693,0.00257619569597932,0.00262104736564938
"153","Lab","mchc","mchc_min",0.00228711648234894,0.00255045582463856,0.00285325428978504
"154","Lab","lymph","lymph_mindiff",0.00219303305209962,0.00137716820966489,0.00283335415066803
"155","Lab","mpv","mpv_max",0.0021826509118124,0.00169158096787287,0.00422078231894297
"156","Lab","neut","neut_mean",0.00215630137585094,0.0025203017944022,0.00119205466990301
"157","Lab","mch","mch_maxdiff",0.00212762422579199,0.00237757381496702,0.00334037735817506
"158","Lab","totprot","totprot_mindiff",0.00204499114774912,0.00124248714583328,0.00237380875208193
"159","Lab","chlor","chlor_mindiff",0.00204129163938397,0.00230320273880001,0.00318707795337692
"160","Lab","eos","eos_maxdiff",0.00201933022077134,0.00198039498448447,0.00366439808644207
"161","Lab","lymph","lymph_mean",0.00201231566774588,0.00234018392042067,0.00450159272674934
"162","Lab","creat","creat_min",0.00199029337378444,0.00182251364348326,0.00306855328644205
"163","Lab","mono","mono_mean",0.0019542776194136,0.00175172699598151,0.00255035400422681
"164","Lab","baso","baso_max",0.00191913911816819,0.00253575253650103,0.000318873689398849
"165","Lab","totprot","totprot_min",0.00186850332707907,0.00192110062694458,0.00265087451279955
"166","Lab","a1c","a1c_max",0.00182960235893286,0.00155197400157676,0.00265459175837111
"167","Lab","eos","eos_tv",0.00171881177021538,0.00207615566691999,0.00243381586219059
"168","Lab","neut","neut_min",0.00165550325917431,0.00159889267404265,0.00211814493785842
"169","Medication","ppi","ppi_int",0.00163423010234757,0.001873372830377,0.000460763447084078
"170","Demographic","race","indianalaskan",0.00162401033490138,0.00147916439557524,0.00107793696685291
"171","Lab","chlor","chlor_tv",0.00155281152223324,0.00138831390157806,0.00456437828262311
"172","Lab","chlor","chlor_min",0.00154549455991797,0.00283968226031408,0.0026557867027948
"173","Lab","mchc","mchc_max",0.00153325236524658,0.00266901400113918,0.00240535896109586
"174","Lab","mpv","mpv_tv",0.00152553809290761,0.00117266335304764,0.000596727520303887
"175","Lab","totprot","totprot_max",0.00151472160816396,0.00154870400168023,0.00182326376587536
"176","Demographic","race","asian",0.00150578878725536,0.00356233177956414,0.000346335498439855
"177","Lab","trig","trig_mean",0.00149254504264365,0.00225410752546547,0.00377657479195905
"178","Lab","baso","baso_mean",0.00140445794998475,0.00147064887585194,0.000989322928087982
"179","Lab","mono","mono_max",0.00132165879565758,0.00171319575910116,0.000712147518752649
"180","Lab","a1c","a1c_mean",0.0012712209073184,0.000710647561156705,0.00139561926466453
"181","Lab","mono","mono_tv",0.00125039436260393,0.0026860779510934,0.00136992668308691
"182","Lab","chlor","chlor_max",0.00124670862641845,0.00191389648717798,0.00192085741798117
"183","Lab","baso","baso_min",0.00119201768067732,0.000636854271942132,0.000845762124617823
"184","Comorbidities","cd","cd",0.00117799980068882,0.000882019023002254,0.00177148051483989
"185","Lab","a1c","a1c_min",0.00106620060234228,0.0012339973467094,0.0015495867729145
"186","Lab","baso","baso_maxdiff",0.00102182756529408,0.000779268860327296,0.00443452096088179
"187","Comorbidities","diab_c","diab_c",0.000961222741441663,0.000484158930187469,0.000755221299665651
"188","Lab","mono","mono_mindiff",0.000929180029441505,0.00192018283886954,0.00327352480444506
"189","Comorbidities","msld","msld",0.000896881837721768,0.000601434189873127,0.00189636795022367
"190","Lab","eos","eos_min",0.000893648558144986,0.000803456156234367,0.00248652004247782
"191","Medication","ppi","ppi_mean",0.000680125378877822,0.000607926195175912,0.000318788187304439
"192","Lab","eos","eos_max",0.000661377854631093,0.00108489354940543,0.0010676335708988
"193","Comorbidities","rd","rd",0.000642067349140471,0.000125679094932936,0.000322075029076044
"194","Comorbidities","mi","mi",0.000603437773946656,0.000852760099274883,3.60411006823323e-05
"195","Medication","ppi","ppi_maxdiff",0.0005683621733706,0.000301888049315144,0.000179828711275782
"196","Medication","ppi","ppi_tv",0.000501775304904153,0.000441875969561479,0.00088947656491651
"197","Comorbidities","mld","mld",0.000407572554341859,0.00013541389707753,0.00041240134354851
"198","Demographic","agentorange","agentorange",0.000348747842578585,0.000487623354096344,0.000929742839138562
"199","Demographic","race","hawaiianpacific",0.000333999776669021,0.000159343968459691,0.000537129560799776
"200","Comorbidities","chf","chf",0.000293260396135261,0.000367216481716232,0.000857626215681647
"201","Medication","h2r","h2r_max",0.000213388090387128,0.000153200099252972,0.000100061235317166
"202","Medication","h2r","h2r_int",0.000183442207208884,0.000173542739997899,0.000179854283188567
"203","Medication","h2r","h2r_maxdiff",0.000126768371392797,1.93339851091147e-06,0.000298876815267344
"204","Lab","crp","crp_tv",4.01367427903605e-05,0.000210091526469488,0
"205","Medication","h2r","h2r_tv",1.28736525452493e-05,3.27474745962231e-05,3.2411346368117e-05
"206","Medication","h2r","h2r_mean",1.37150073161946e-06,0,0
"207","Lab","crp","crp_maxdiff",0,8.9094377451059e-05,0
"208","Lab","crp","crp_max",0,5.11101202489822e-05,0
